,station,lat,lon,altitude,magx,magy,magz,mag_abs,mag_abs_std,time,unix_time,mag_count,student_id_list
0,0.0,50.84658669,6.26803773,157.9153512,19.9791057,3.495321233,-43.90974998,48.36907915,0.313987687,2979.027,1657359655.0,70.0,419784.0
1,1.0,50.84629401,6.268102383,155.300658,20.52753928,-0.308213227,-43.47060062,48.07569275,0.335224401,3395.205,1657360071.0,70.0,419784.0
2,2.0,50.84631198,6.268091741,156.3342037,18.34941077,0.741298853,-44.69500405,48.32201914,0.289055524,3682.092,1657360358.0,70.0,419784.0
3,3.0,50.84626571,6.268076173,153.9736709,19.81627955,-2.062824181,-43.47340028,47.82237522,0.324107445,4181.898,1657360858.0,70.0,419784.0
4,4.0,50.84626571,6.268076173,155.4096583,19.57576833,-3.172628835,-43.26000911,47.59645315,0.336392153,4258.643,1657360934.0,70.0,419784.0
5,5.0,50.84626571,6.268076173,156.5983595,20.03304498,-0.250635021,-43.54162908,47.93189212,0.258755876,4338.268,1657361014.0,70.0,419784.0
6,6.0,50.84621281,6.268000193,156.951108,20.24321341,-0.846759496,-43.39300009,47.89167421,0.25943632,4424.822,1657361100.0,70.0,419784.0
7,7.0,50.84621061,6.267966345,157.1581741,20.70911086,2.659171677,-43.62676937,48.36982618,0.275207153,4537.759,1657361213.0,70.0,419784.0
8,8.0,50.84617263,6.267934579,158.4190124,19.74968788,-0.522406077,-43.72441374,47.9868933,0.340872138,4614.145,1657361290.0,70.0,419784.0
9,9.0,50.8461543,6.267904731,158.3529424,21.67083135,-0.791384111,-42.68696752,47.92790413,0.34501173,4698.192,1657361374.0,70.0,419784.0
10,10.0,50.84612442,6.267901576,157.9589137,23.39814592,0.11078952,-42.0961034,48.16307782,0.2974019,4774.578,1657361450.0,70.0,419784.0
11,11.0,50.84609505,6.267864977,158.3199675,24.55655098,-2.854171205,-40.50069253,47.45358391,0.285895339,4839.577,1657361515.0,70.0,419784.0
12,12.0,50.84605648,6.267802988,159.0106227,23.17354971,-2.508261936,-41.44449686,47.55190817,0.34457207,4909.598,1657361585.0,70.0,419784.0
13,13.0,50.84608785,6.267823841,160.0061874,19.48285209,-3.160474924,-43.44261306,47.71792325,0.288537197,4984.189,1657361660.0,70.0,419784.0
14,14.0,50.84602766,6.267790242,160.5747135,20.0466804,0.540883201,-43.97308044,48.33112166,0.285679738,5048.233,1657361724.0,70.0,419784.0
15,15.0,50.84600536,6.267757463,160.2141749,18.1793369,-3.457267659,-43.97412545,47.71075968,0.301434695,5119.778,1657361795.0,70.0,419784.0
16,16.0,50.8459756,6.267756924,159.4287601,23.82100239,1.934756211,-42.10255209,48.41414849,0.285564237,5174.907,1657361851.0,70.0,419784.0
17,17.0,50.84596134,6.267715047,157.7667535,23.7932509,-3.804767575,-41.04490269,47.61222278,0.291512288,5222.034,1657361898.0,70.0,419784.0
18,18.0,50.84596072,6.267675149,157.7422168,23.4435924,-0.490987134,-41.78309762,47.91460397,0.323157277,5276.088,1657361952.0,70.0,419784.0
19,19.0,50.8459315,6.267645214,158.825882,22.91785665,0.427509901,-42.14927815,47.98015507,0.287295723,5347.288,1657362023.0,70.0,419784.0
20,20.0,50.8459042,6.267634254,160.8249859,20.6928851,-1.991665128,-42.85554346,47.63282874,0.364135285,5440.133,1657362116.0,70.0,419784.0
21,21.0,50.84589408,6.267621202,157.378781,18.7398156,-2.280590977,-43.83294803,47.72669967,0.303318806,5508.565,1657362184.0,70.0,419784.0
22,22.0,50.84587302,6.26762562,156.0280109,25.56587663,-1.377701327,-40.51193662,47.92531924,0.241872584,5571.296,1657362247.0,70.0,419784.0
23,23.0,50.84585685,6.267606055,154.9241956,27.66067093,-4.196007746,-38.45780405,47.55853064,0.312038296,5659.381,1657362335.0,70.0,419784.0
24,24.0,50.84659121,6.268047151,152.6484241,21.04942597,-0.695408746,-43.14815053,48.01560789,0.291361902,6087.215,1657362763.0,70.0,419784.0
25,25.0,50.84583263,6.267552846,152.0314941,20.45685517,-1.74186541,-43.23289839,47.86135107,0.309240243,6335.031,1657363011.0,70.0,419784.0
26,26.0,50.84578696,6.267534024,153.3920213,19.75224737,-1.993545406,-43.57311085,47.88354983,0.261788429,6383.018,1657363059.0,70.0,419784.0
27,27.0,50.84575265,6.267469443,155.2506262,23.47982475,1.643028099,-42.05099553,48.19507392,0.317487586,6443.951,1657363120.0,70.0,419784.0
28,28.0,50.84574125,6.26746714,154.0860308,25.57085386,-0.992463452,-40.43934773,47.8572979,0.266144896,6534.666,1657363210.0,70.0,419784.0
29,29.0,50.84572653,6.267473282,154.3478237,24.49662495,-3.026696866,-40.68803978,47.59235044,0.316357712,6589.027,1657363265.0,0.0,419784.0
30,30.0,50.84572925,6.267444377,153.0648412,26.73173479,-3.028133709,-39.31638581,47.64402335,0.276927652,6612.828,1657363288.0,70.0,419784.0
31,31.0,50.84568357,6.267388325,153.1566829,21.66018625,-1.830948775,-42.48049845,47.7214313,0.320703256,6671.102,1657363347.0,70.0,419784.0
32,32.0,50.84564762,6.267369815,154.7756389,22.72852748,-1.277966372,-41.92382387,47.71713311,0.328192831,6735.12,1657363411.0,70.0,419784.0
33,33.0,50.84563089,6.267357942,155.6636306,20.60559867,-1.201455401,-43.0929118,47.78616039,0.285900114,6834.438,1657363510.0,70.0,419784.0
34,34.0,50.84560515,6.267332723,157.2419846,24.09799963,-3.188979554,-40.99213164,47.65987772,0.300043716,6899.979,1657363576.0,70.0,419784.0
35,35.0,50.84560573,6.267331239,155.8842474,28.3008697,-4.672448983,-37.96081467,47.58080417,0.29080374,6952.781,1657363628.0,70.0,419784.0
36,36.0,50.84556826,6.26728882,155.8187639,24.67112032,1.251122931,-41.68003535,48.45175024,0.294562682,7016.061,1657363692.0,70.0,419784.0
37,37.0,50.84557235,6.267285854,154.1125864,18.11443159,1.952901084,-44.72015223,48.4266928,0.333147596,7075.81,1657363751.0,70.0,419784.0
38,38.0,50.84555076,6.267240559,153.3675705,23.68100709,-1.038442142,-41.9314003,48.17020503,0.263642089,7168.714,1657363844.0,70.0,419784.0
39,39.0,50.84553799,6.267206394,154.8042804,25.68018644,1.395359366,-41.65881833,48.95911418,0.327206273,7241.865,1657363918.0,70.0,419784.0
40,40.0,50.84549992,6.267229262,153.763668,26.58683267,1.963421692,-40.97172824,48.88279092,0.287918119,7311.395,1657363987.0,70.0,419784.0
41,41.0,50.84548918,6.26714099,151.2371338,25.64903385,0.634266329,-40.82521455,48.22877355,0.344232321,7370.632,1657364046.0,70.0,419784.0
42,42.0,50.84659341,6.26804458,150.127756,20.76868771,0.565331285,-43.61711181,48.31439084,0.287582237,7464.291,1657364140.0,70.0,419784.0
43,43.0,50.8453954,6.267079501,152.3520761,22.25775122,-1.809518996,-42.46742352,47.98791793,0.320183763,7798.055,1657364474.0,70.0,419784.0
44,44.0,50.84535815,6.267054822,153.7614488,22.1579507,-0.555460599,-42.94078004,48.32570408,0.271644884,8088.036,1657364764.0,70.0,419784.0
45,45.0,50.8453524,6.266993851,152.9692978,23.18635404,2.30388749,-42.73190079,48.6762419,0.295260426,8179.856,1657364856.0,70.0,419784.0
46,46.0,50.8453278,6.266960238,152.983948,25.18171062,-1.952486139,-40.84470705,48.02441897,0.263021013,8238.129,1657364914.0,70.0,419784.0
47,47.0,50.84530017,6.266938648,152.1169109,25.74245646,-4.141307974,-40.18075567,47.90134572,0.288600655,8319.676,1657364995.0,70.0,419784.0
48,48.0,50.84524057,6.266916212,153.6238938,28.42362502,-2.058273559,-38.7750424,48.12214922,0.304125672,8382.596,1657365058.0,70.0,419784.0
49,49.0,50.8452277,6.266863905,153.6253161,21.05412077,1.65282496,-43.68406116,48.52238181,0.254900767,8456.233,1657365132.0,70.0,419784.0
50,50.0,50.84518497,6.266855272,154.1042754,22.09885584,-2.196201861,-42.34184134,47.81453732,0.301444346,8528.253,1657365204.0,70.0,419784.0
51,51.0,50.84515989,6.266811184,154.1574863,22.88672265,-3.482132936,-41.92196241,47.89095911,0.274334182,8611.369,1657365287.0,70.0,419784.0
52,52.0,50.84513072,6.266811324,155.6611672,26.17419041,1.670492884,-41.02814337,48.69693086,0.28178265,8693.136,1657365369.0,70.0,419784.0
53,53.0,50.84509988,6.26680175,155.431405,21.31548912,2.680463464,-43.98458879,48.95172621,0.3586985,8761.893,1657365438.0,70.0,419784.0
54,54.0,50.84508636,6.266811935,153.8429731,18.67942731,-1.436057372,-44.64021519,48.41348125,0.321109251,8843.212,1657365519.0,70.0,419784.0
55,55.0,50.84507391,6.266774764,156.0537707,18.34823903,-1.082631622,-44.93156471,48.54669756,0.334125774,9007.937,1657365684.0,70.0,419784.0
56,56.0,50.84500225,6.266836048,157.1434609,29.96683731,3.910174138,-38.62174258,49.04186794,0.312264038,9065.888,1657365742.0,70.0,419784.0
57,57.0,50.84496527,6.266824889,157.9611852,23.34244063,4.809274592,-42.86150774,49.0435821,0.294408384,9067.614,1657365743.0,0.0,419784.0
58,58.0,50.84493977,6.266877658,156.6331607,26.56706676,-5.088736916,-39.76457383,48.09625882,0.287288091,9205.971,1657365882.0,70.0,419784.0
59,59.0,50.84489806,6.266893936,162.0856155,26.6057676,2.277420528,-41.12891012,49.03893471,0.299535727,9301.539,1657365977.0,70.0,419784.0
60,60.0,50.84484105,6.266974035,161.5927064,27.29990447,-6.61539853,-38.43156575,47.67392099,0.444388313,9364.512,1657366040.0,0.0,419784.0
61,61.0,50.84479056,6.267033457,162.2131299,25.12830192,-0.126157352,-39.7984739,47.0773965,0.341378778,9384.877,1657366061.0,70.0,419784.0
62,62.0,50.8447861,6.267085551,161.9291413,28.0802818,0.90967004,-39.67132568,48.61463672,0.278095914,9472.549,1657366148.0,70.0,419784.0
63,63.0,50.84471391,6.267155558,162.6845439,22.27314742,1.016981908,-42.81722319,48.27565629,0.299838426,9516.38,1657366192.0,70.0,419784.0
64,64.0,50.84468346,6.267191911,159.6707394,26.34598078,1.094086804,-40.64571397,48.4511776,0.324740375,9559.258,1657366235.0,70.0,419784.0
65,65.0,50.844663,6.267278409,161.2157006,25.21180276,-0.668407699,-38.38655788,45.95364129,0.351895529,9601.435,1657366277.0,70.0,419784.0
66,66.0,50.84464171,6.267277046,160.2375979,27.14804028,3.098133646,-40.43716463,48.80968181,0.310050163,9656.202,1657366332.0,70.0,419784.0
67,67.0,50.84461833,6.267354723,159.9251287,27.15814263,-0.50561642,-40.11774477,48.4507085,0.307255519,9727.003,1657366403.0,70.0,419784.0
68,68.0,50.84456976,6.267399925,160.0931537,25.39323305,1.821556187,-42.41232709,49.46861011,0.273441831,9785.212,1657366461.0,70.0,419784.0
69,69.0,50.84663869,6.268067624,158.9570243,20.99674941,1.127313907,-43.7201531,48.51597552,0.343453766,9878.032,1657366554.0,70.0,419784.0
70,70.0,50.8443859,6.267225893,159.6832036,28.06440885,-0.556615439,-39.63884811,48.5910875,0.358960297,9938.044,1657366614.0,70.0,419784.0
71,71.0,50.84446832,6.267344237,157.2751973,25.76678807,2.064650195,-41.18481434,48.67615373,0.31839992,9981.707,1657366657.0,70.0,419784.0
72,72.0,50.8445783,6.267422136,158.3467946,24.09920423,-1.876140795,-42.55559262,48.95786977,0.307378735,10694.321,1657367370.0,70.0,419784.0
73,73.0,50.84468108,6.267444556,160.1090792,23.19270554,-2.352355078,-42.63831667,48.59620743,0.277217564,11238.717,1657367914.0,70.0,419784.0
74,74.0,50.84480964,6.267498154,160.450143,26.02173753,-0.156514559,-41.84341234,49.2895898,0.307523377,11289.835,1657367965.0,70.0,419784.0
75,75.0,50.8448885,6.267572287,161.2002775,28.96761491,-6.030431543,-38.93404334,48.90618956,0.28711807,11345.969,1657368022.0,70.0,419784.0
76,76.0,50.84495652,6.267657821,160.5871449,25.28995457,0.771730154,-42.61564876,49.56359215,0.352406607,11399.791,1657368075.0,70.0,419784.0
77,77.0,50.84502628,6.267729433,160.2820476,24.66830289,-6.251050292,-41.28188335,48.51727061,0.332061782,11437.963,1657368114.0,70.0,419784.0
78,78.0,50.84508287,6.267786943,160.1314019,23.14797805,-3.209057403,-42.41549159,48.42871121,0.305978687,11487.834,1657368163.0,70.0,419784.0
79,79.0,50.84517256,6.267863684,160.8703227,25.91994929,-2.511779744,-40.99586754,48.56948204,0.292048546,11559.538,1657368235.0,70.0,419784.0
80,80.0,50.84524173,6.26794786,161.973107,24.38532993,-2.156394964,-42.01494326,48.62781999,0.225135162,11612.033,1657368288.0,70.0,419784.0
81,81.0,50.84532046,6.268025863,162.1153147,24.21436168,-5.2897517,-41.16519345,48.05859637,0.314192038,11665.784,1657368341.0,70.0,419784.0
82,82.0,50.84536805,6.267854472,161.297415,13.22221756,-3.08196435,-46.15987271,48.11675846,0.343802335,11704.802,1657368380.0,70.0,419784.0
83,83.0,50.84540808,6.267868864,162.7266603,26.06202899,-0.013878356,-41.31087903,48.84780933,0.316523614,11749.288,1657368425.0,70.0,419784.0
84,84.0,50.84548282,6.267882047,162.4076704,23.72990524,-1.894398241,-42.53333762,48.7461447,0.265626665,11794.159,1657368470.0,70.0,419784.0
85,85.0,50.84556265,6.26791242,161.7896755,22.42564441,-4.985070719,-42.31530566,48.15156664,0.296175152,11896.422,1657368572.0,70.0,419784.0
86,86.0,50.84562376,6.267926405,162.049379,20.67296589,-4.828718894,-43.27725797,48.20505698,0.373266712,12015.665,1657368691.0,70.0,419784.0
87,87.0,50.84573132,6.268063591,161.5016545,20.92873467,-5.934686971,-42.70175231,47.96048529,0.345643547,12077.073,1657368753.0,70.0,419784.0
88,88.0,50.84580265,6.26813682,160.7757481,26.6864994,-5.382439416,-39.50214195,47.9791057,0.258605274,12127.579,1657368803.0,70.0,419784.0
89,89.0,50.84581919,6.268234317,159.6457177,16.8212607,-1.675062173,-45.3410383,48.39082772,0.337975674,12187.921,1657368864.0,70.0,419784.0
90,90.0,50.84572773,6.268355501,158.067165,24.60418764,5.370228522,-42.29692372,49.22787873,0.310689184,12241.769,1657368917.0,70.0,419784.0
91,91.0,50.8456358,6.268507477,157.397323,24.65893299,-4.079254624,-41.28282324,48.28586905,0.30173973,12302.321,1657368978.0,70.0,419784.0
92,92.0,50.84557036,6.268634796,158.8080266,13.74489333,-1.729074499,-46.93230117,48.9503309,0.335550344,12386.16,1657369062.0,70.0,419784.0
93,93.0,50.84546509,6.268854202,157.0679719,28.25031319,-1.707562893,-40.26863147,49.22095757,0.241002746,12526.094,1657369202.0,70.0,419784.0
94,94.0,50.84549764,6.268923439,158.9034334,26.67051438,1.486728205,-41.1162868,49.03283239,0.327608431,12579.412,1657369255.0,70.0,419784.0
95,95.0,50.84557532,6.269034056,158.7398646,28.94946139,-1.097233987,-38.88778447,48.49554503,0.307852628,12631.256,1657369307.0,70.0,419784.0
